id,category,question,answer,url,confidence
3861.0,recherche,Quels sont les critères pour une subvention de projet culturel?,"Une subvention (max 1200 DT) nécessite un projet culturel, un impact local et l’accord du comité étudiant.",/recherche/subvention-projet-culturel,
3862.0,recherche,Conditions aide culturel,"Une subvention (max 1200 DT) nécessite un projet culturel, un impact local et l’accord du comité étudiant.",/recherche/subvention-projet-culturel,
3863.0,recherche,Critères subvention culturel,"Une subvention (max 1200 DT) nécessite un projet culturel, un impact local et l’accord du comité étudiant.",/recherche/subvention-projet-culturel,
3864.0,recherche,Éligibilité projet culturel,"Une subvention (max 1200 DT) nécessite un projet culturel, un impact local et l’accord du comité étudiant.",/recherche/subvention-projet-culturel,
3865.0,recherche,Subvention culturel ISET,"Une subvention (max 1200 DT) nécessite un projet culturel, un impact local et l’accord du comité étudiant.",/recherche/subvention-projet-culturel,
3866.0,logistique,Y a-t-il un service de prêt d’ampèremètres?,"Oui, des ampèremètres sont prêtés pour les TP sur demande au service technique, pour une durée de 48h.",/campus/pret-amperemetres,
3867.0,logistique,Emprunter ampèremètre,"Oui, des ampèremètres sont prêtés pour les TP sur demande au service technique, pour une durée de 48h.",/campus/pret-amperemetres,
3868.0,logistique,Prêt ampèremètres,"Oui, des ampèremètres sont prêtés pour les TP sur demande au service technique, pour une durée de 48h.",/campus/pret-amperemetres,
3869.0,logistique,Accès ampèremètres ISET,"Oui, des ampèremètres sont prêtés pour les TP sur demande au service technique, pour une durée de 48h.",/campus/pret-amperemetres,
3870.0,logistique,Ampèremètres campus,"Oui, des ampèremètres sont prêtés pour les TP sur demande au service technique, pour une durée de 48h.",/campus/pret-amperemetres,
3871.0,administration,Comment demander une attestation de non-participation à un séminaire virtuel?,Demandez au bureau de la recherche avec votre carte d’étudiant. Délivrée sous 48h pour justifier une non-participation.,/administration/attestation-non-seminaire-virtuel,
3872.0,administration,Certificat sans séminaire virtuel,Demandez au bureau de la recherche avec votre carte d’étudiant. Délivrée sous 48h pour justifier une non-participation.,/administration/attestation-non-seminaire-virtuel,
3873.0,administration,Preuve absence séminaire en ligne,Demandez au bureau de la recherche avec votre carte d’étudiant. Délivrée sous 48h pour justifier une non-participation.,/administration/attestation-non-seminaire-virtuel,
3874.0,administration,Attestation non-séminaire virtuel ISET,Demandez au bureau de la recherche avec votre carte d’étudiant. Délivrée sous 48h pour justifier une non-participation.,/administration/attestation-non-seminaire-virtuel,
3875.0,administration,Document sans séminaire virtuel,Demandez au bureau de la recherche avec votre carte d’étudiant. Délivrée sous 48h pour justifier une non-participation.,/administration/attestation-non-seminaire-virtuel,
3876.0,carriere,Quels sont les profils pour le secteur de la santé numérique?,"La santé numérique recrute des diplômés en TIC (systèmes) et Gestion (organisation), avec compétences en e-santé.",/carrieres/profil-sante-numerique,
3877.0,carriere,Compétences santé numérique,"La santé numérique recrute des diplômés en TIC (systèmes) et Gestion (organisation), avec compétences en e-santé.",/carrieres/profil-sante-numerique,
3878.0,carriere,Profil emploi santé digitale,"La santé numérique recrute des diplômés en TIC (systèmes) et Gestion (organisation), avec compétences en e-santé.",/carrieres/profil-sante-numerique,
3879.0,carriere,Travailler en santé numérique,"La santé numérique recrute des diplômés en TIC (systèmes) et Gestion (organisation), avec compétences en e-santé.",/carrieres/profil-sante-numerique,
3880.0,carriere,Qualités secteur santé digitale,"La santé numérique recrute des diplômés en TIC (systèmes) et Gestion (organisation), avec compétences en e-santé.",/carrieres/profil-sante-numerique,
3881.0,technique,Quels sont les délais pour une réparation d’ampèremètre?,"La réparation d’un ampèremètre prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-amperemetre,
3882.0,technique,Temps réparation ampèremètre,"La réparation d’un ampèremètre prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-amperemetre,
3883.0,technique,Délai panne ampèremètre,"La réparation d’un ampèremètre prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-amperemetre,
3884.0,technique,Quand ampèremètre réparé?,"La réparation d’un ampèremètre prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-amperemetre,
3885.0,technique,Réparation technique,"La réparation d’un ampèremètre prend 3 à 5 jours, après signalement au service technique, selon la pièce disponible.",/services/reparation-amperemetre,
3886.0,examens,Quels sont les critères pour une note de collaboration?,"Une note de collaboration (max 2 points) est basée sur la contribution en équipe, sur évaluation des pairs.",/etudes/note-collaboration,
3887.0,examens,Conditions note collaboration,"Une note de collaboration (max 2 points) est basée sur la contribution en équipe, sur évaluation des pairs.",/etudes/note-collaboration,
3888.0,examens,Obtenir points collaboration,"Une note de collaboration (max 2 points) est basée sur la contribution en équipe, sur évaluation des pairs.",/etudes/note-collaboration,
3889.0,examens,Critères travail équipe examen,"Une note de collaboration (max 2 points) est basée sur la contribution en équipe, sur évaluation des pairs.",/etudes/note-collaboration,
3890.0,examens,Note collaboration ISET,"Une note de collaboration (max 2 points) est basée sur la contribution en équipe, sur évaluation des pairs.",/etudes/note-collaboration,
3891.0,international,Quels sont les partenariats pour les projets de santé numérique?,"Des partenariats avec des startups santé soutiennent des projets numériques, sur candidature au bureau international.",/international/partenariats-sante-numerique,
3892.0,international,Collaborations santé numérique,"Des partenariats avec des startups santé soutiennent des projets numériques, sur candidature au bureau international.",/international/partenariats-sante-numerique,
3893.0,international,Partenaires projets santé digitale,"Des partenariats avec des startups santé soutiennent des projets numériques, sur candidature au bureau international.",/international/partenariats-sante-numerique,
3894.0,international,Liens santé numérique abroad,"Des partenariats avec des startups santé soutiennent des projets numériques, sur candidature au bureau international.",/international/partenariats-sante-numerique,
3895.0,international,Projets santé numérique Sfax,"Des partenariats avec des startups santé soutiennent des projets numériques, sur candidature au bureau international.",/international/partenariats-sante-numerique,
3896.0,vie_etudiante,Quels sont les soutiens pour les activités de yoga?,"Le club de yoga offre des tapis et 150 DT par session publique, sur validation par le bureau étudiant.",/vie-etudiante/soutien-yoga,
3897.0,vie_etudiante,Aides projets yoga,"Le club de yoga offre des tapis et 150 DT par session publique, sur validation par le bureau étudiant.",/vie-etudiante/soutien-yoga,
3898.0,vie_etudiante,Support initiatives yoga,"Le club de yoga offre des tapis et 150 DT par session publique, sur validation par le bureau étudiant.",/vie-etudiante/soutien-yoga,
3899.0,vie_etudiante,Financement yoga,"Le club de yoga offre des tapis et 150 DT par session publique, sur validation par le bureau étudiant.",/vie-etudiante/soutien-yoga,
3900.0,vie_etudiante,Soutien yoga ISET,"Le club de yoga offre des tapis et 150 DT par session publique, sur validation par le bureau étudiant.",/vie-etudiante/soutien-yoga,
3901.0,inscription,Quels sont les frais pour une inscription tardive en ligne à une formation pro?,"Une inscription tardive en ligne à une formation pro coûte 450 DT, avec une justification, avant le 15 octobre.",/admissions/frais-tardive-formation-pro-en-ligne,
3902.0,inscription,Coût pro retard en ligne,"Une inscription tardive en ligne à une formation pro coûte 450 DT, avec une justification, avant le 15 octobre.",/admissions/frais-tardive-formation-pro-en-ligne,
3903.0,inscription,Frais inscription tardive pro web,"Une inscription tardive en ligne à une formation pro coûte 450 DT, avec une justification, avant le 15 octobre.",/admissions/frais-tardive-formation-pro-en-ligne,
3904.0,inscription,Tarifs pro tardifs digital,"Une inscription tardive en ligne à une formation pro coûte 450 DT, avec une justification, avant le 15 octobre.",/admissions/frais-tardive-formation-pro-en-ligne,
3905.0,inscription,Prix retard pro ISET,"Une inscription tardive en ligne à une formation pro coûte 450 DT, avec une justification, avant le 15 octobre.",/admissions/frais-tardive-formation-pro-en-ligne,
3906.0,programmes,Quels sont les cours sur la gestion des risques?,"Un module en Gestion couvre l’identification, l’évaluation et la mitigation des risques, avec des cas pratiques.",/programmes/cours-gestion-risques,
3907.0,programmes,Modules risques ISET,"Un module en Gestion couvre l’identification, l’évaluation et la mitigation des risques, avec des cas pratiques.",/programmes/cours-gestion-risques,
3908.0,programmes,Formation gestion risques,"Un module en Gestion couvre l’identification, l’évaluation et la mitigation des risques, avec des cas pratiques.",/programmes/cours-gestion-risques,
3909.0,programmes,Cours risk management,"Un module en Gestion couvre l’identification, l’évaluation et la mitigation des risques, avec des cas pratiques.",/programmes/cours-gestion-risques,
